Timestamp,Disease,Split_Salt,Config_Used,Best_GP_Formula,Best_GP_AUC_PR,Best_GP_AUC_ROC,Num_Features_Best,Baseline_AUC_PR_At_K,Delta_vs_Baseline_K,Winning_Generation,Total_Generations,Beats_Baseline,CV_AUC_PR_Mean,CV_AUC_PR_Std,CV_AUC_PR_CI95_Low,CV_AUC_PR_CI95_High,CV_Selected,Frozen_Test_AUC_PR_Final,Seed_File,Seed_Count_Used,auc_pr,auc_roc,AUC_PR_CI_Low,AUC_PR_CI_High,AUC_ROC_CI_Low,AUC_ROC_CI_High
2026-06-08 00:07:43,lup,,small,"div(sqrt(add(sub(mono_pct, div(lym_pct, mono_pct)), div(sqrt(add(sub(mono_pct, div(lym_pct, mono_pct)), log(add(sub(mono_pct, div(lym_pct, mono_pct)), sqrt(plt))))), sub(sub(sub(wbc, hgb), sub(plt, neut_pct)), div(mul(mono_pct, hgb), lym_pct))))), sub(sub(sub(wbc, hgb), sub(plt, neut_pct)), div(mul(mono_pct, hgb), lym_pct)))",0.0143,0.5622,6,0.023,-0.0087,0,5,True,0.020725,0.017861,-0.014282,0.055732,False,,gemini_25_pro.csv,30,0.0143,0.5622,,,,
2026-06-08 00:07:43,lup,,medium,"add(sub(neut_pct, neg(neg(div(neg(neg(neg(neg(div(neg(plt), sub(hgb, eos_pct)))))), add(sub(neut_pct, div(mul(neg(div(lym_pct, neut_pct)), neut_pct), neut_pct)), neg(div(lym_pct, lym_pct))))))), neg(sub(sub(hgb, eos_pct), div(lym_pct, mono_pct))))",0.0106,0.5079,6,0.023,-0.0124,1,11,True,0.018558,0.019238,-0.019148,0.056265,False,,gemini_25_pro.csv,90,0.0106,0.5079,,,,
2026-06-08 00:07:43,lup,,large,"add(add(mul(add(neg(plt), add(sub(mcv, hgb), mul(neut_pct, mchc))), add(sub(sqrt(lym_pct), sub(mono_pct, div(lym_pct, mono_pct))), add(add(sub(sqrt(lym_pct), sub(mono_pct, div(lym_pct, mono_pct))), sub(rdw, baso_pct)), sub(rdw, log(wbc))))), sub(sqrt(lym_pct), sub(mono_pct, div(lym_pct, mono_pct)))), mul(log(log(div(mul(mono_pct, hgb), sqrt(add(sub(sqrt(lym_pct), sub(mono_pct, div(lym_pct, mono_pct))), sub(rdw, baso_pct)))))), sub(mul(div(plt, log(log(div(mul(mono_pct, hgb), sqrt(lym_pct))))), lym_pct), neg(neg(mul(neg(div(neg(plt), sub(hgb, eos_pct))), mul(neg(sub(rdw, baso_pct)), sqrt(lym_pct))))))))",0.0104,0.6085,11,0.0096,0.0008,4,24,False,0.02307,0.019351,-0.014857,0.060997,True,0.0055,gemini_25_pro.csv,150,0.006,0.6579,0.0037,0.012,0.5748,0.7397
2026-06-08 00:21:40,lup,,small,"mul(log(add(lym_pct, -0.247)), mul(div(div(mul(plt, div(plt, mul(mul(mono_pct, hgb), hgb))), sqrt(mchc)), plt), mul(plt, div(plt, mul(mono_pct, hgb)))))",0.0143,0.5622,5,0.023,-0.0087,0,5,True,0.01702,0.020419,-0.023001,0.057042,False,,gpt4o_deep_research.csv,30,0.0143,0.5622,,,,
2026-06-08 00:21:40,lup,,medium,"div(neg(div(div(neg(plt), neg(wbc)), sub(hgb, eos_pct))), mono_pct)",0.0084,0.5717,5,0.023,-0.0146,0,10,False,0.01109,0.009501,-0.007532,0.029712,False,,gpt4o_deep_research.csv,90,0.0084,0.5717,,,,
2026-06-08 00:21:40,lup,,large,"neg(add(sub(neg(mono_pct), baso_pct), mul(neg(div(neg(plt), sub(hgb, eos_pct))), mul(mul(add(add(add(eos_pct, hct), log(wbc)), add(sub(mcv, log(neg(wbc))), mul(neut_pct, mchc))), add(sub(log(mchc), add(sub(log(mchc), div(lym_pct, wbc)), sqrt(neg(mono_pct)))), log(mchc))), div(mul(add(mono_pct, mul(neut_pct, mchc)), add(sub(mul(add(sub(mcv, hgb), add(sub(mcv, hgb), mul(neut_pct, mchc))), add(sub(log(mchc), add(sub(sub(log(mchc), sub(hgb, eos_pct)), sub(hgb, eos_pct)), sqrt(neg(mono_pct)))), hct)), mul(neut_pct, mchc)), div(neut_pct, hct))), mul(log(neg(wbc)), sub(wbc, add(eos_pct, hct))))))))",0.012,0.6156,11,0.0096,0.0024,10,30,True,0.020045,0.014955,-0.009267,0.049358,True,0.0094,gpt4o_deep_research.csv,118,0.0088,0.6661,0.0048,0.0185,0.5502,0.7817
2026-06-08 00:30:49,lup,,small,"mul(log(add(lym_pct, -0.247)), mul(mul(plt, div(neg(div(plt, mul(mono_pct, hgb))), hgb)), div(mul(plt, div(plt, add(hct, hct))), mul(mono_pct, hgb))))",0.0143,0.5622,5,0.023,-0.0087,0,5,True,0.017144,0.020478,-0.022993,0.05728,True,0.0055,scispace_agent.csv,30,0.006,0.5795,0.0034,0.0133,0.465,0.6951
2026-06-08 00:30:49,lup,,medium,"div(mul(mch, rbc), hgb)",0.0085,0.5238,3,0.0059,0.0026,1,11,False,0.015424,0.017569,-0.019011,0.049858,False,,scispace_agent.csv,90,0.0085,0.5238,,,,
2026-06-08 00:30:49,lup,,large,"div(mul(mch, rbc), hgb)",0.0083,0.6429,3,0.0059,0.0024,0,20,False,0.015424,0.017569,-0.019011,0.049858,False,,scispace_agent.csv,150,0.0083,0.6429,,,,
2026-06-21 11:43:45,lup,seed3,small,"div(mul(plt, div(mul(plt, div(plt, mul(mono_pct, hgb))), mul(mono_pct, hgb))), add(sub(mono_pct, mul(plt, div(plt, mul(plt, div(div(mul(plt, div(plt, mul(mono_pct, hgb))), sqrt(div(mul(plt, div(plt, mul(mono_pct, hgb))), sqrt(mul(mch, mono_pct))))), mul(mono_pct, hgb)))))), lym_pct))",0.0215,0.5304,5,0.004,0.0175,0,5,True,0.01749,0.014637,-0.011199,0.046178,True,0.0048,gemini_25_pro.csv,30,0.0063,0.6179,0.0036,0.0121,0.5124,0.728
2026-06-21 11:43:45,lup,seed3,medium,"add(sub(neut_pct, neg(div(sub(div(lym_pct, mono_pct), sqrt(div(sub(hgb, eos_pct), div(neg(div(sub(div(lym_pct, mono_pct), baso_pct), sub(hgb, eos_pct))), sub(hgb, eos_pct))))), sub(hgb, eos_pct)))), lym_pct)",0.0157,0.5725,6,0.0044,0.0113,0,10,True,0.010812,0.006555,-0.002035,0.02366,False,,gemini_25_pro.csv,90,0.0157,0.5725,,,,
2026-06-21 11:43:45,lup,seed3,large,"sub(add(sub(add(sub(sub(hgb, eos_pct), sub(mono_pct, div(add(div(plt, wbc), lym_pct), sub(hgb, eos_pct)))), add(mul(hgb, mch), sub(add(add(add(mcv, add(mul(hgb, mch), log(neut_pct))), plt), add(mul(hgb, add(-0.483, mono_pct)), div(lym_pct, add(-0.483, mono_pct)))), div(mcv, eos_pct)))), sub(mono_pct, div(add(div(plt, wbc), lym_pct), sub(hgb, eos_pct)))), add(mul(hgb, mch), sub(add(add(add(mcv, mul(hgb, mch)), plt), add(mul(hgb, add(-0.483, mono_pct)), div(lym_pct, add(-0.483, mono_pct)))), div(mcv, eos_pct)))), div(mcv, eos_pct))",0.0157,0.5725,9,0.0043,0.0114,0,20,True,0.01496,0.02111,-0.026416,0.056335,False,,gemini_25_pro.csv,150,0.0157,0.5725,,,,
2026-06-21 11:44:31,lup,seed4,small,"div(neut_pct, sqrt(rbc))",0.01,0.5856,2,0.0042,0.0058,2,7,False,0.009945,0.005998,-0.001811,0.021702,False,,gemini_25_pro.csv,30,0.01,0.5856,,,,
2026-06-21 11:44:31,lup,seed4,medium,"div(neg(wbc), sub(sqrt(sqrt(sub(mcv, neg(wbc)))), mul(log(neg(wbc)), sub(div(neut_pct, hct), add(add(mul(log(neg(wbc)), sub(div(neut_pct, hct), add(baso_pct, hct))), div(rbc, neut_pct)), hct)))))",0.0177,0.5022,6,0.0055,0.0122,3,13,True,0.020697,0.024003,-0.02635,0.067743,True,0.0048,gemini_25_pro.csv,90,0.007,0.6131,0.0037,0.0171,0.4967,0.7133
2026-06-21 11:44:31,lup,seed4,large,"div(mch, mcv)",0.0142,0.5165,2,0.0042,0.01,0,20,True,0.015533,0.024778,-0.033033,0.064098,False,,gemini_25_pro.csv,150,0.0142,0.5165,,,,
2026-06-21 11:45:56,lup,seed2,small,"div(mul(plt, div(plt, mul(mono_pct, hgb))), hgb)",0.028,0.6291,3,0.0027,0.0253,0,5,True,0.013311,0.015332,-0.016739,0.043361,False,,gemini_25_pro.csv,30,0.028,0.6291,,,,
2026-06-21 11:45:56,lup,seed2,medium,"mul(div(log(log(sqrt(baso_pct))), sub(sub(sub(sub(mul(log(0.175), sub(mch, hgb)), log(eos_pct)), div(mch, lym_pct)), div(mul(mono_pct, wbc), lym_pct)), div(mch, lym_pct))), mul(div(log(log(sqrt(baso_pct))), sub(sub(sub(sub(mul(log(0.175), sub(mch, hgb)), div(mul(mono_pct, wbc), lym_pct)), div(mch, lym_pct)), div(mul(mono_pct, wbc), lym_pct)), log(eos_pct))), log(sub(sub(log(eos_pct), div(neut_pct, wbc)), sqrt(log(sqrt(baso_pct)))))))",0.0241,0.5004,8,0.0032,0.0209,4,14,True,0.005362,0.003957,-0.002393,0.013117,False,,gemini_25_pro.csv,90,0.0241,0.5004,,,,
2026-06-21 11:45:56,lup,seed2,large,"mul(div(mul(div(div(div(div(log(log(log(sqrt(baso_pct)))), sub(sqrt(log(baso_pct)), eos_pct)), sub(sqrt(log(baso_pct)), eos_pct)), sub(sqrt(log(baso_pct)), eos_pct)), sub(sqrt(log(baso_pct)), eos_pct)), log(sub(sqrt(log(baso_pct)), sqrt(div(-0.364, mch))))), sub(sub(sub(mch, hgb), div(eos_pct, sqrt(log(baso_pct)))), sub(mul(log(log(baso_pct)), sub(mch, hgb)), log(baso_pct)))), div(sqrt(div(-0.364, mch)), mch))",0.0096,0.5879,4,0.003,0.0066,3,23,False,0.034503,0.025321,-0.015126,0.084133,True,0.0044,gemini_25_pro.csv,150,0.0043,0.5099,0.0028,0.0067,0.3845,0.633
2026-06-21 11:56:32,lup,seed4,small,sqrt(rbc),0.0113,0.5748,1,0.004,0.0073,3,8,True,0.014648,0.020925,-0.026365,0.055661,False,,gpt4o_deep_research.csv,30,0.0113,0.5748,,,,
2026-06-21 11:56:32,lup,seed4,medium,"div(neut_pct, div(log(rbc), neut_pct))",0.0146,0.505,2,0.0042,0.0104,3,13,True,0.016294,0.020012,-0.022929,0.055518,False,,gpt4o_deep_research.csv,90,0.0146,0.505,,,,
2026-06-21 11:56:32,lup,seed4,large,"div(div(div(add(div(mcv, mch), sub(hgb, mch)), add(mcv, hgb)), add(mcv, hgb)), mcv)",0.0142,0.5165,3,0.0059,0.0083,0,20,True,0.017418,0.021378,-0.024483,0.059318,True,0.006,gpt4o_deep_research.csv,118,0.0061,0.6516,0.0038,0.0116,0.5543,0.7405
2026-06-21 12:02:26,lup,seed3,small,"div(mul(plt, div(mul(plt, div(mul(mul(wbc, sqrt(mcv)), mono_pct), mul(mul(hgb, hgb), mul(mono_pct, mul(wbc, sqrt(mcv)))))), sqrt(mul(mch, mono_pct)))), sqrt(mul(mch, mono_pct)))",0.0215,0.5304,6,0.0044,0.0171,0,5,True,0.015668,0.01522,-0.014162,0.045498,False,,gpt4o_deep_research.csv,30,0.0215,0.5304,,,,
2026-06-21 12:02:26,lup,seed3,medium,"div(div(plt, mul(mul(mono_pct, hgb), mul(mono_pct, mul(mono_pct, div(mono_pct, plt))))), mul(mono_pct, mul(mono_pct, div(mono_pct, plt))))",0.0157,0.5725,3,0.0038,0.0119,0,10,True,0.017018,0.015387,-0.013141,0.047177,False,,gpt4o_deep_research.csv,90,0.0157,0.5725,,,,
2026-06-21 12:02:26,lup,seed3,large,"neg(mul(neg(mul(div(plt, sub(hgb, eos_pct)), mul(neg(log(neg(wbc))), div(sub(neg(neg(wbc)), div(mcv, eos_pct)), neg(mul(mono_pct, neg(plt))))))), mul(mul(div(mono_pct, sub(hgb, eos_pct)), mul(add(hgb, hgb), div(sub(sub(div(plt, sub(hgb, eos_pct)), mono_pct), div(mcv, eos_pct)), neg(plt)))), div(sub(mul(mono_pct, add(hgb, hgb)), div(mcv, eos_pct)), neg(wbc)))))",0.0375,0.5322,6,0.0044,0.0331,15,35,True,0.024115,0.024837,-0.024567,0.072796,True,0.015,gpt4o_deep_research.csv,118,0.0064,0.6089,0.0033,0.0169,0.5101,0.6911
