Timestamp,Disease,Split_Salt,Config_Used,Best_GP_Formula,Best_GP_AUC_PR,Best_GP_AUC_ROC,Num_Features_Best,Baseline_AUC_PR_At_K,Delta_vs_Baseline_K,Winning_Generation,Total_Generations,Beats_Baseline,CV_AUC_PR_Mean,CV_AUC_PR_Std,CV_AUC_PR_CI95_Low,CV_AUC_PR_CI95_High,CV_Selected,Frozen_Test_AUC_PR_Final,Seed_File,Seed_Count_Used,auc_pr,auc_roc,AUC_PR_CI_Low,AUC_PR_CI_High,AUC_ROC_CI_Low,AUC_ROC_CI_High
2026-06-21 11:57:31,t1d,seed3,small,"div(mch, mcv)",0.0282,0.5864,2,0.0246,0.0036,1,6,True,0.018022,0.006256,0.00576,0.030285,False,,gpt4o_deep_research.csv,30,0.0282,0.5864,,,,
2026-06-21 11:57:31,t1d,seed3,medium,"div(div(mul(log(log(lym_pct)), mul(mul(div(neut_pct, mono_pct), div(mch, mcv)), div(mch, mcv))), mcv), mcv)",0.0231,0.59,5,0.0273,-0.0042,1,11,True,0.015748,0.003029,0.009811,0.021685,False,,gpt4o_deep_research.csv,90,0.0231,0.59,,,,
2026-06-21 11:57:31,t1d,seed3,large,"mul(log(log(add(add(lym_pct, -0.247), log(log(lym_pct))))), mul(mul(mul(div(neut_pct, div(mchc, mcv)), div(div(mchc, mcv), mcv)), div(mch, mcv)), div(mch, mcv)))",0.0252,0.5828,5,0.0273,-0.0021,2,22,True,0.021064,0.00761,0.006148,0.035981,True,0.0166,gpt4o_deep_research.csv,106,0.0164,0.6121,0.0111,0.0251,0.5462,0.6688
2026-06-21 12:01:29,t1d,seed4,small,"div(mch, mcv)",0.0156,0.5738,2,0.0149,0.0007,0,5,False,0.022132,0.013464,-0.004257,0.04852,False,,gpt4o_deep_research.csv,30,0.0156,0.5738,,,,
2026-06-21 12:01:29,t1d,seed4,medium,"div(mcv, mch)",0.0164,0.5762,2,0.0149,0.0015,0,10,False,0.022132,0.013464,-0.004257,0.048521,False,,gpt4o_deep_research.csv,90,0.0164,0.5762,,,,
2026-06-21 12:01:29,t1d,seed4,large,"div(sub(sub(sub(div(mono_pct, rbc), sqrt(div(mono_pct, rbc))), sqrt(add(mch, add(mch, add(mch, mcv))))), mch), add(mch, mcv))",0.0164,0.5762,4,0.0154,0.001,0,20,False,0.024615,0.013515,-0.001875,0.051104,True,0.016,gpt4o_deep_research.csv,106,0.0152,0.608,0.0106,0.0252,0.534,0.6667
2026-06-21 12:07:51,t1d,seed2,small,"mul(log(log(add(lym_pct, -0.247))), mul(div(neut_pct, mono_pct), mul(lym_pct, mul(div(neut_pct, mono_pct), div(neut_pct, mono_pct)))))",0.021,0.5738,3,0.0131,0.0079,0,5,True,0.01784,0.006304,0.005484,0.030196,False,,scispace_agent.csv,30,0.021,0.5738,,,,
2026-06-21 12:07:51,t1d,seed2,medium,"mul(log(add(lym_pct, -0.247)), div(mul(plt, log(div(hgb, mono_pct))), sqrt(div(hgb, mono_pct))))",0.0268,0.5591,4,0.013,0.0138,0,10,True,0.019183,0.002592,0.014102,0.024264,False,,scispace_agent.csv,90,0.0268,0.5591,,,,
2026-06-21 12:07:51,t1d,seed2,large,"mul(log(log(add(lym_pct, -0.247))), mul(sqrt(rbc), mul(div(mul(div(neut_pct, sqrt(neg(sub(mono_pct, sqrt(rbc))))), plt), mul(sqrt(neg(sub(mono_pct, log(add(neut_pct, -0.247))))), sqrt(sqrt(neg(sub(mono_pct, sqrt(rbc))))))), mul(log(lym_pct), mul(div(neut_pct, sqrt(neg(sqrt(sqrt(neg(sub(mono_pct, log(add(mul(sqrt(neg(sub(mono_pct, log(add(neut_pct, -0.247))))), sqrt(sqrt(neg(sub(mono_pct, sqrt(rbc)))))), add(lym_pct, sqrt(neg(sub(mono_pct, sqrt(rbc)))))))))))))), rbc)))))",0.021,0.5738,5,0.0167,0.0043,0,20,True,0.026413,0.018737,-0.010312,0.063138,True,0.013,scispace_agent.csv,150,0.0214,0.6166,0.0118,0.0574,0.5486,0.6785
2026-06-21 12:08:09,t1d,seed3,small,"div(mul(log(add(lym_pct, -0.247)), mul(mul(div(neut_pct, mono_pct), add(hgb, mono_pct)), add(hgb, mono_pct))), hgb)",0.0177,0.5901,4,0.0236,-0.0059,0,5,True,0.016568,0.007673,0.00153,0.031606,False,,scispace_agent.csv,30,0.0177,0.5901,,,,
2026-06-21 12:08:09,t1d,seed3,medium,"mul(log(log(add(lym_pct, -0.247))), mul(div(neut_pct, mono_pct), mul(mul(log(add(lym_pct, add(lym_pct, -0.247))), neut_pct), rdw)))",0.0175,0.5921,4,0.0236,-0.0061,0,10,True,0.017495,0.008311,0.001205,0.033785,False,,scispace_agent.csv,90,0.0175,0.5921,,,,
2026-06-21 12:08:09,t1d,seed3,large,"div(mul(mch, rbc), hgb)",0.0175,0.5921,3,0.0303,-0.0128,0,20,True,0.020252,0.009872,0.000904,0.039601,True,0.0156,scispace_agent.csv,150,0.0126,0.5043,0.009,0.0191,0.4264,0.5854
2026-06-21 12:12:49,t1d,seed4,small,"mul(log(add(lym_pct, -0.247)), mul(div(neut_pct, mono_pct), mul(log(log(add(lym_pct, -0.247))), mul(div(neut_pct, mono_pct), log(add(lym_pct, -0.247))))))",0.0262,0.6117,3,0.0155,0.0107,2,7,True,0.01729,0.008385,0.000854,0.033725,False,,scispace_agent.csv,30,0.0262,0.6117,,,,
2026-06-21 12:12:49,t1d,seed4,medium,"mul(log(log(lym_pct)), div(div(mul(plt, log(div(hgb, mono_pct))), sqrt(div(div(mul(plt, log(div(hgb, mono_pct))), sqrt(div(mul(log(add(lym_pct, -0.247)), mul(log(mul(plt, log(div(hgb, mono_pct)))), div(mul(plt, log(div(hgb, mono_pct))), div(hgb, mono_pct)))), mono_pct))), mono_pct))), hgb))",0.0186,0.6282,4,0.0154,0.0032,4,14,True,0.02012,0.004401,0.011495,0.028746,True,0.0174,scispace_agent.csv,90,0.0133,0.5788,0.0096,0.0197,0.5102,0.6493
2026-06-21 12:12:49,t1d,seed4,large,"sqrt(sqrt(sub(mono_pct, sqrt(rbc))))",0.0174,0.6171,2,0.0149,0.0025,2,22,True,0.018684,0.0074,0.00418,0.033189,False,,scispace_agent.csv,150,0.0174,0.6171,,,,
