Timestamp,Disease,method,Variant,formula_display,formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,Best_Lit_Feature,Best_DD_Feature,Config_Used,Winning_Strategy,Winning_Temp
2026-05-24 10:53:18,crhn,m3,gp,(((((((rbc - -0.700) + (-mcv)) + ((-mcv) * (-mcv))) - (log(mchc) * (log(mchc) * sqrt(-0.248)))) + ((((mchc - wbc) + (log(mchc) * sqrt(-0.248))) * (((-plt) - wbc) - mch)) + (rdw * rdw))) - (hct / -0.248)) / (((rdw * rdw) * rdw) * ((-mcv) * ((log(mchc) * sqrt(-0.248)) * sqrt(hgb))))) / (((-mchc) * ((-mcv) * ((log(mchc) * sqrt(-0.248)) * sqrt(hgb)))) * (-mch)),"div(div(sub(add(sub(add(add(sub(rbc, -0.700), neg(mcv)), mul(neg(mcv), neg(mcv))), mul(log(mchc), mul(log(mchc), sqrt(-0.248)))), add(mul(add(sub(mchc, wbc), mul(log(mchc), sqrt(-0.248))), sub(sub(neg(plt), wbc), mch)), mul(rdw, rdw))), div(hct, -0.248)), mul(mul(mul(rdw, rdw), rdw), mul(neg(mcv), mul(mul(log(mchc), sqrt(-0.248)), sqrt(hgb))))), mul(mul(neg(mchc), mul(neg(mcv), mul(mul(log(mchc), sqrt(-0.248)), sqrt(hgb)))), neg(mch)))",0.6512,0.0629,0.0449,0.625,0.0838,0.1743,0.0631,0.0533,0.0425,,,large,,
2026-05-24 10:53:18,crhn,m3,gp,(mcv / (-(-sqrt((hgb / sqrt(log((-0.915 - 0.868)))))))) / plt,"div(div(mcv, neg(neg(sqrt(div(hgb, sqrt(log(sub(-0.915, 0.868)))))))), plt)",0.618,0.0668,0.0492,0.47,0.0891,0.1734,0.0835,0.0508,0.0363,,,small,,
2026-05-24 10:53:18,crhn,m3,gp,sqrt((wbc - plt)) / (mcv / (-log(mchc))),"div(sqrt(sub(wbc, plt)), div(mcv, neg(log(mchc))))",0.6389,0.0698,0.0527,0.505,0.0954,0.1859,0.0781,0.0564,0.0409,,,medium,,
2026-05-24 10:53:18,crhn,m3,gp,-(((-plt) + ((((mch + hgb) - ((-((sqrt(plt) * rdw) * ((mch + hgb) / (-((-(hgb + plt)) / ((hgb + plt) * (-mcv))))))) - ((sqrt(wbc) * (-((((mcv + ((-(hgb + plt)) / ((mcv + -0.090) * (-mcv)))) * rdw) * ((mch + hgb) / sqrt((plt + mchc)))) * (-((rdw * hgb) / (-0.118 + plt)))))) * (-mcv)))) + (((mchc - wbc) + sqrt(mch)) * ((-plt) * sqrt(-0.248)))) + hgb)) / (((-((sqrt(plt) * rdw) * ((mch + hgb) / (-((-(hgb + plt)) / ((hgb + plt) * (-mcv))))))) - ((sqrt(wbc) * (-((((mcv + ((-(hgb + plt)) / ((hgb + plt) * (-mcv)))) * rdw) * ((mch + hgb) / sqrt((plt + mchc)))) * (-((rdw * hgb) / (-0.118 + plt)))))) * (-mcv))) - log(mchc))),"neg(div(add(neg(plt), add(add(sub(add(mch, hgb), sub(neg(mul(mul(sqrt(plt), rdw), div(add(mch, hgb), neg(div(neg(add(hgb, plt)), mul(add(hgb, plt), neg(mcv))))))), mul(mul(sqrt(wbc), neg(mul(mul(mul(add(mcv, div(neg(add(hgb, plt)), mul(add(mcv, -0.090), neg(mcv)))), rdw), div(add(mch, hgb), sqrt(add(plt, mchc)))), neg(div(mul(rdw, hgb), add(-0.118, plt)))))), neg(mcv)))), mul(add(sub(mchc, wbc), sqrt(mch)), mul(neg(plt), sqrt(-0.248)))), hgb)), sub(sub(neg(mul(mul(sqrt(plt), rdw), div(add(mch, hgb), neg(div(neg(add(hgb, plt)), mul(add(hgb, plt), neg(mcv))))))), mul(mul(sqrt(wbc), neg(mul(mul(mul(add(mcv, div(neg(add(hgb, plt)), mul(add(hgb, plt), neg(mcv)))), rdw), div(add(mch, hgb), sqrt(add(plt, mchc)))), neg(div(mul(rdw, hgb), add(-0.118, plt)))))), neg(mcv))), log(mchc))))",0.6723,0.0684,0.0546,0.59,0.0999,0.1991,0.0818,0.0612,0.0456,,,large,,
2026-05-24 10:53:18,crhn,m3,gp,(mcv / (mchc + plt)) - ((mcv / (-(mchc / wbc))) / plt),"sub(div(mcv, add(mchc, plt)), div(div(mcv, neg(div(mchc, wbc))), plt))",0.6394,0.0667,0.0543,0.51,0.0982,0.1905,0.0748,0.0553,0.0391,,,small,,
2026-05-24 10:53:18,crhn,m3,gp,(-(-(sqrt(mcv) - (rbc / rbc)))) + ((((rdw - mcv) * (mchc - wbc)) + ((mch * plt) - (hct / mch))) / ((-sqrt(wbc)) - (sqrt(0.943) - log(wbc)))),"add(neg(neg(sub(sqrt(mcv), div(rbc, rbc)))), div(add(mul(sub(rdw, mcv), sub(mchc, wbc)), sub(mul(mch, plt), div(hct, mch))), sub(neg(sqrt(wbc)), sub(sqrt(0.943), log(wbc)))))",0.5944,0.0634,0.0499,0.45,0.0899,0.1729,0.0724,0.0443,0.0336,,,medium,,
2026-05-24 10:53:18,crhn,m3,gp,(-(-(log(hct) + (((rdw * sqrt((((mchc - wbc) + sqrt(mch)) * ((-plt) * sqrt(-0.248))))) - (plt - mcv)) + ((((rdw * sqrt(((((rdw * sqrt((mchc + mcv))) - (plt - mcv)) + (((mchc - wbc) + ((rbc - hgb) - log(hct))) * ((-plt) * sqrt(-0.248)))) + (-sqrt((mchc + mcv)))))) - (plt - mcv)) + (((mchc - wbc) + ((rbc - hgb) - log(hct))) * ((-plt) * sqrt(-0.248)))) + (-((rbc - hgb) - log(hct)))))))) / ((mchc - mcv) * (-mcv)),"div(neg(neg(add(log(hct), add(sub(mul(rdw, sqrt(mul(add(sub(mchc, wbc), sqrt(mch)), mul(neg(plt), sqrt(-0.248))))), sub(plt, mcv)), add(add(sub(mul(rdw, sqrt(add(add(sub(mul(rdw, sqrt(add(mchc, mcv))), sub(plt, mcv)), mul(add(sub(mchc, wbc), sub(sub(rbc, hgb), log(hct))), mul(neg(plt), sqrt(-0.248)))), neg(sqrt(add(mchc, mcv)))))), sub(plt, mcv)), mul(add(sub(mchc, wbc), sub(sub(rbc, hgb), log(hct))), mul(neg(plt), sqrt(-0.248)))), neg(sub(sub(rbc, hgb), log(hct)))))))), mul(sub(mchc, mcv), neg(mcv)))",0.6744,0.0647,0.0521,0.67,0.0966,0.1986,0.0711,0.0592,0.0463,,,large,,
2026-05-24 10:53:18,crhn,m3,gp,(mcv / sqrt(((-sqrt(((sqrt((hgb / wbc)) - (mcv / (mchc + plt))) - (mcv / (mchc + plt))))) / plt))) / (mchc + plt),"div(div(mcv, sqrt(div(neg(sqrt(sub(sub(sqrt(div(hgb, wbc)), div(mcv, add(mchc, plt))), div(mcv, add(mchc, plt))))), plt))), add(mchc, plt))",0.6474,0.0637,0.044,0.63,0.0822,0.1719,0.0728,0.0539,0.0425,,,small,,
2026-05-24 10:53:18,crhn,m3,gp,log(((mcv / (-(mchc * (sqrt((wbc - plt)) / ((mcv / (-sqrt((wbc - mcv)))) / (log(mchc) / (mcv / ((-(mchc * (sqrt((wbc - plt)) / ((mcv / sqrt((wbc - mcv))) / (log(mchc) / (mcv / (-(-((-sqrt((wbc - mcv))) * log(((-(-sqrt((wbc - mcv)))) * log(mchc)))))))))))) * log(mchc))))))))) / (-sqrt(((wbc - mcv) - mcv))))),"log(div(div(mcv, neg(mul(mchc, div(sqrt(sub(wbc, plt)), div(div(mcv, neg(sqrt(sub(wbc, mcv)))), div(log(mchc), div(mcv, mul(neg(mul(mchc, div(sqrt(sub(wbc, plt)), div(div(mcv, sqrt(sub(wbc, mcv))), div(log(mchc), div(mcv, neg(neg(mul(neg(sqrt(sub(wbc, mcv))), log(mul(neg(neg(sqrt(sub(wbc, mcv)))), log(mchc)))))))))))), log(mchc))))))))), neg(sqrt(sub(sub(wbc, mcv), mcv)))))",0.651,0.0668,0.0444,0.64,0.0831,0.1738,0.0729,0.0584,0.0415,,,medium,,
2026-05-24 10:53:18,crhn,m3,gp,((((((-mch) + ((-mcv) * (-mcv))) - (-plt)) + ((((mchc - wbc) + sqrt(-0.248)) * ((((-plt) - log(mcv)) - wbc) - mch)) + (rdw * rdw))) - log(mchc)) / (((rdw * rdw) * rdw) * (-mch))) / ((-0.248 * ((-mch) * (sqrt(hgb) * sqrt(hgb)))) * (-mch)),"div(div(sub(add(sub(add(neg(mch), mul(neg(mcv), neg(mcv))), neg(plt)), add(mul(add(sub(mchc, wbc), sqrt(-0.248)), sub(sub(sub(neg(plt), log(mcv)), wbc), mch)), mul(rdw, rdw))), log(mchc)), mul(mul(mul(rdw, rdw), rdw), neg(mch))), mul(mul(-0.248, mul(neg(mch), mul(sqrt(hgb), sqrt(hgb)))), neg(mch)))",0.6469,0.0601,0.0447,0.625,0.0834,0.1738,0.0595,0.0524,0.0418,,,large,,
